id,title,creator,date,location,image,source,subject
Q123140830,Portrait de Marie de Médicis,Marie-Victoire Jaquotot,1821,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123140830,Marie de Médicis
Q88218263,,François Gérard,1821,Bowes Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520G%25C3%25A9rard%2520%25281770-1837%2529%2520%2528after%2529%2520-%2520La%2520Duchesse%2520de%2520Berri%2520and%2520Her%2520Two%2520Children%2520Praying%2520before%2520a%2520Bust%2520of%2520Her%2520Husband%2520-%2520B.M.830%2520-%2520Bowes%2520Museum.jpg,https://www.wikidata.org/wiki/Q88218263,Marie-Caroline de Bourbon-Siciles
Q100251651,La duchesse de Berry présentant son fils le duc de Bordeaux au peuple et à l’armée en présence du roi Louis XVIII,Charles Nicolas Lafond,1821,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/The%2520dowager%2520duchess%2520de%2520Berry%2520presents%2520her%2520son%2520Henri%2520to%2520the%2520French%2520court%2520and%2520royal%2520family.jpg,https://www.wikidata.org/wiki/Q100251651,Marie-Caroline de Bourbon-Siciles
Q29340780,Rencontre de saint Germain et sainte Geneviève,Isabelle Pinson,1821,église Saint-Vincent-Saint-Germain,https://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%2520Pinson%2520-%2520Rencontre%2520de%2520saint%2520Germain%2520et%2520sainte%2520Genevieve%252C%25201821.jpg,https://www.wikidata.org/wiki/Q29340780,Geneviève de Paris
Q29218234,Sainte Geneviève,Élisabeth Vigée Le Brun,1821,musée du domaine royal de Marly,https://commons.wikimedia.org/wiki/Special:FilePath/Sainte%2520Genevieve%252C%25201821%252C%2520by%2520Elisabeth%2520Vigee%2520Le%2520Brun.jpg,https://www.wikidata.org/wiki/Q29218234,Geneviève de Paris
Q96812965,Portrait à mi-corps des princesses Zénaïde et Charlotte Bonaparte,Jacques-Louis David,1822,musée d'Art de Toulon,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%2520David%2520-%2520Portrait%2520des%2520princesses%2520Z%25C3%25A9na%25C3%25AFde%2520et%2520Charlotte%2520Bonaparte.jpg,https://www.wikidata.org/wiki/Q96812965,Zénaïde Bonaparte
Q111836937,Childéric et Basine,Charles-Victoire-Frédéric Moench,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Childeric%2520et%2520Basine%2520-%2520Charles%2520Moench%25201.jpg,https://www.wikidata.org/wiki/Q111836937,Basine de Thuringe
Q96812965,Portrait à mi-corps des princesses Zénaïde et Charlotte Bonaparte,Jacques-Louis David,1822,musée d'Art de Toulon,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%2520David%2520-%2520Portrait%2520des%2520princesses%2520Z%25C3%25A9na%25C3%25AFde%2520et%2520Charlotte%2520Bonaparte.jpg,https://www.wikidata.org/wiki/Q96812965,Charlotte Bonaparte
Q112228620,Properzia de Rossi terminant son dernier bas-relief,Jean-Louis Ducis,1822,musée des Beaux-Arts de Limoges,https://commons.wikimedia.org/wiki/Special:FilePath/DUCIS%2520Louis%2520-%2520Properzia%2520de%2520Rossi%2520terminant%2520son%2520dernier%2520bas-relief%2520%25281822%252C%2520Mus%25C3%25A9e%2520de%2520l%2527%25C3%2589v%25C3%25AAch%25C3%25A9%2520de%2520Limoges%2529.jpg,https://www.wikidata.org/wiki/Q112228620,Properzia de’ Rossi
Q123913579,"Valentine de Milan, venant pleurer sur le monument qu'elle avait fait élever au duc d'Orléans, son mari",Marie-Philippe Coupin de La Couperie,1822,château de Blois,https://commons.wikimedia.org/wiki/Special:FilePath/Valentine%2520de%2520Milan%2520pleurant%2520son%2520%25C3%25A9poux%252C%2520Louis%2520d%2527Orl%25C3%25A9ans.jpg,https://www.wikidata.org/wiki/Q123913579,Valentine Visconti
Q29864624,La Dispute de Minerve et de Neptune au sujet d'Athènes,Merry-Joseph Blondel,1822,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29864624,Junon
Q135003955,Alexandre cédant Campaspe à Apelle,Charles Meynier,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Charles%2520Meynier%2520-%2520Alexandre%2520c%25C3%25A9dant%2520Campaspe%2520%25C3%25A0%2520Apelle.jpg,https://www.wikidata.org/wiki/Q135003955,Campaspe
Q132178911,Alexandre le Grand cédant Campaspe à Apelle,Charles Meynier,1822,musée des Beaux-Arts de Rennes,https://commons.wikimedia.org/wiki/Special:FilePath/Charles%2520Meynier%2520-%2520Alexandre%2520le%2520Grand%2520cedant%2520Campaspe%2520a%2520Apelle%2520%2528esquisse%2529.jpg,https://www.wikidata.org/wiki/Q132178911,Campaspe
Q18810047,Alexandre le Grand cédant Campaspe à Apelle,Charles Meynier,1822,musée des Beaux-Arts de Rennes,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%2520le%2520Grand%2520c%25C3%25A9dant%2520Campaspe%2520%25C3%25A0%2520Apelle.JPG,https://www.wikidata.org/wiki/Q18810047,Campaspe
Q131740602,Autoportrait,Pauline Auzou,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Pauline%2520Auzou%2520-%2520Self-Portrait%252C%25201822.jpg,https://www.wikidata.org/wiki/Q131740602,Pauline Auzou
Q29864624,La Dispute de Minerve et de Neptune au sujet d'Athènes,Merry-Joseph Blondel,1822,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29864624,Minerve
Q110713998,"La Mort de Cenchirias, fils de Neptune et de la nymphe Peirene",Sophie Rude,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%2520Rude%2520-%2520The%2520death%2520of%2520Cenchirias%252C%2520son%2520of%2520Neptune%2520and%2520the%2520nymph%2520Peirene.jpg,https://www.wikidata.org/wiki/Q110713998,Pirène
Q123140831,"Portrait de Marie Thérèse d'Autriche, impératrice, reine de Hongrie et de Bohême (1717-1780)",Marie-Victoire Jaquotot,1822,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123140831,Marie-Thérèse d'Autriche
Q29840552,Le Christ sur la croix. La Madeleine et la Vierge sont à ses pieds,Pierre-Paul Prud'hon,1822,salle 700,https://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Paul%2520Prud%2527hon%2520-%2520Crucifixion%2520-%2520WGA18462.jpg,https://www.wikidata.org/wiki/Q29840552,Marie de Magdala
Q124807730,,Pierre-Paul Prud'hon,1822,Schorr Collection,,https://www.wikidata.org/wiki/Q124807730,Élisa de Lariboisière
Q110713998,"La Mort de Cenchirias, fils de Neptune et de la nymphe Peirene",Sophie Rude,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%2520Rude%2520-%2520The%2520death%2520of%2520Cenchirias%252C%2520son%2520of%2520Neptune%2520and%2520the%2520nymph%2520Peirene.jpg,https://www.wikidata.org/wiki/Q110713998,Diane
Q97742895,Fleurette à la fontaine de la Garenne,Aurore de Lafond de Fénion,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Aurore%2520de%2520Lafond%2520de%2520F%25C3%25A9nion%2520-%2520Fleurette%2520%25C3%25A0%2520la%2520fontaine%2520de%2520la%2520Garenne.jpg,https://www.wikidata.org/wiki/Q97742895,Fleurette de Nérac
Q2354251,La Barque de Dante,Eugène Delacroix,1822,salle 700,https://commons.wikimedia.org/wiki/Special:FilePath/Eug%25C3%25A8ne%2520Delacroix%2520-%2520The%2520Barque%2520of%2520Dante.jpg,https://www.wikidata.org/wiki/Q2354251,Styx
Q126906583,Entrevue d’Eléonore de Guyenne avec le sultan d’Iconie,Jean-Antoine Laurent,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Entrevue%2520d%2527%25C3%2589l%25C3%25A9onore%2520de%2520Guyenne%2520avec%2520le%2520Sultan%2520d%2527Iconie%2529.jpg,https://www.wikidata.org/wiki/Q126906583,Aliénor d'Aquitaine
Q25389146,"Miranda fait une partie d'échecs avec Ferdinand, qu'elle accuse, en plaisantant, de tricher",Gillot Saint-Evre,1822,musée de la Vie romantique,https://commons.wikimedia.org/wiki/Special:FilePath/Saint%2520Evre%2520Miranda%2520playing%2520chess%2520with%2520Ferdinand%25201822.jpg,https://www.wikidata.org/wiki/Q25389146,Miranda
Q97925760,La nymphe Orythie enlevée par Borée,Joseph-Ferdinand Lancrenon,1822,musée Girodet,https://commons.wikimedia.org/wiki/Special:FilePath/Joseph-Ferdinand%2520Lancrenon%2520-%2520Boreas%2520Abducting%2520Oreithyia%252C%25201822.jpg,https://www.wikidata.org/wiki/Q97925760,Orithye
Q130333515,Ruth et Booz,Louis Hersent,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/HERSENT%2520Ruth%2520et%2520Booz.jpg,https://www.wikidata.org/wiki/Q130333515,Ruth
Q134893432,Filippo Lippi et Lucrezia Buti,Paul Delaroche,1822,musée Magnin,https://commons.wikimedia.org/wiki/Special:FilePath/Delaroche%252090-001588-02.jpg,https://www.wikidata.org/wiki/Q134893432,Lucrezia Buti
Q123140829,"Portrait de Françoise d'Aubigné, marquise de Maintenon (1636-1719)",Marie-Victoire Jaquotot,1822,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123140829,Madame de Maintenon
Q108732993,Portrait de l’auteur,Rosalie Drouot,1822,,https://commons.wikimedia.org/wiki/Special:FilePath/Rosalie%2520Drouot%2520Self-portrait.jpg,https://www.wikidata.org/wiki/Q108732993,Rosalie Drouot
Q25444559,"Inès de Castro se jetant avec ses enfants aux pieds d'Alphonse IV roi de Portugal, pour obtenir la grace de don Pedro, son mari",Eugénie Servières,1822,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/In%25C3%25A8s%2520de%2520Castro%2520se%2520jetant%2520avec%2520ses%2520enfants%2520aux%2520pieds%2520d%2527Alphonse%2520IV%2520roi.jpg,https://www.wikidata.org/wiki/Q25444559,Inés de Castro
Q114887131,"Louis XVIII reçoit le duc d'Angoulême au retour de la guerre d'Espagne, 2 décembre 1823",Antoine-Jean-Baptiste Thomas,1823,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/The%2520French%2520Royal%2520family%2520in%25201823.jpg,https://www.wikidata.org/wiki/Q114887131,Louise d'Artois
Q123055372,Portrait de Rosa Bonheur au berceau,Raymond Bonheur,1823,musée des Beaux-Arts de Bordeaux,,https://www.wikidata.org/wiki/Q123055372,Rosa Bonheur
Q88588299,,Paul Delaroche,1823,Wallace Collection,https://commons.wikimedia.org/wiki/Special:FilePath/Paul%2520Delaroche%2520%25281797-1856%2529%2520-%2520Joan%2520of%2520Arc%2520in%2520Prison%2520-%2520P604%2520-%2520The%2520Wallace%2520Collection.jpg,https://www.wikidata.org/wiki/Q88588299,Jeanne d'Arc
Q97777806,Autoportrait,Isabelle Pinson,1823,,https://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%2520Pinson%2520-%2520Self-portrait%252C%25201823.jpg,https://www.wikidata.org/wiki/Q97777806,Isabelle Pinson
Q19912314,"Madame Jacques-Louis-Étienne Reizet (Colette-Désirée-Thérèse Godefroy, 1782–1850)",Anne-Louis Girodet,1823,Metropolitan Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Jacques-Louis-%25C3%2589tienne%2520Reizet%2520%2528Colette-D%25C3%25A9sir%25C3%25A9e-Th%25C3%25A9r%25C3%25A8se%2520Godefroy%252C%25201782%25E2%2580%25931850%2529%2520MET%2520DP135222.jpg,https://www.wikidata.org/wiki/Q19912314,Colette-Désirée-Thérèse Godefroy
Q24065865,,Alexandre Jean Dubois Drahonet,1823,Centraal Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Helena%2520Margaretha%2520van%2520Dielen%2520by%2520Alexandre%2520Jean%2520Dubois%2520Drahonnet%2520Centraal%2520Museum%252010866.jpg,https://www.wikidata.org/wiki/Q24065865,Helena Margaretha Van Dielen
Q114887131,"Louis XVIII reçoit le duc d'Angoulême au retour de la guerre d'Espagne, 2 décembre 1823",Antoine-Jean-Baptiste Thomas,1823,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/The%2520French%2520Royal%2520family%2520in%25201823.jpg,https://www.wikidata.org/wiki/Q114887131,Marie-Thérèse de France
Q114887131,"Louis XVIII reçoit le duc d'Angoulême au retour de la guerre d'Espagne, 2 décembre 1823",Antoine-Jean-Baptiste Thomas,1823,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/The%2520French%2520Royal%2520family%2520in%25201823.jpg,https://www.wikidata.org/wiki/Q114887131,Marie-Caroline de Bourbon-Siciles
Q135712182,"Portrait de Madame Davidoff, née de Gramont",Élisabeth Vigée Le Brun,1824,,https://commons.wikimedia.org/wiki/Special:FilePath/Aglae%2520Gabrielle%2520de%2520Gramont.jpg,https://www.wikidata.org/wiki/Q135712182,Aglaé de Gramont
Q111166167,Desdémona chantant la romance du Saule,Eugénie Servières,1824,Centre national des arts plastiques,,https://www.wikidata.org/wiki/Q111166167,Desdémone
Q117804858,Portrait de Madame Pasta,François Gérard,1824,musée Fabre,,https://www.wikidata.org/wiki/Q117804858,Giuditta Pasta
Q17631000,"Jeanne d'Arc, malade, est interrogée dans sa prison par le cardinal de Winchester",Paul Delaroche,1824,musée des Beaux-Arts de Rouen,https://commons.wikimedia.org/wiki/Special:FilePath/Joan%2520of%2520arc%2520interrogation.jpg,https://www.wikidata.org/wiki/Q17631000,Jeanne d'Arc
Q122341151,Jeanne d'Arc en prison,Louis Crignier,1824,musée de Picardie,https://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%2520d%2527Arc%2520en%2520prison%2520by%2520Louis%2520Crignier%252C%25201824.jpg,https://www.wikidata.org/wiki/Q122341151,Jeanne d'Arc
Q96610540,"Chérebert, roi de France, offrant l'anneau royal à Teudegilde",J. D. Lascours,1824,,https://commons.wikimedia.org/wiki/Special:FilePath/Ch%25C3%25A9rebert%252C%2520roi%2520de%2520France%252C%2520offrant%2520l%2527anneau%2520royal%2520%25C3%25A0%2520Teudegilde%2520%2528J%2520D%2520Lascours%252C%2520d%2527apr%25C3%25A8s%2520Jean-Antoine%2520Laurent%2529.jpg,https://www.wikidata.org/wiki/Q96610540,Théodechilde
Q835286,Mars désarmé par Vénus,Jacques-Louis David,1824,musées royaux des Beaux-Arts de Belgique,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%2520David%2520-%2520Mars%2520desarme%2520par%2520Venus.JPG,https://www.wikidata.org/wiki/Q835286,Vénus
Q130363509,Le Retour de Louis de La Trémoille,Fleury François Richard,1824,Paris,,https://www.wikidata.org/wiki/Q130363509,Gabrielle de Bourbon
Q130363509,Le Retour de Louis de La Trémoille,Fleury François Richard,1824,château de Serrant,,https://www.wikidata.org/wiki/Q130363509,Gabrielle de Bourbon
Q98804518,Portrait de Sophie Gay,Louis Hersent,1824,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Sophie%2520Gay%252C%25201824%252C%2520by%2520Louis%2520Hersent.jpg,https://www.wikidata.org/wiki/Q98804518,Sophie Gay
Q98804518,Portrait de Sophie Gay,Louis Hersent,1824,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Sophie%2520Gay%252C%25201824%252C%2520by%2520Louis%2520Hersent.jpg,https://www.wikidata.org/wiki/Q98804518,Sophie Gay
Q21716906,,Sophie Chéradame,1824,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Elena%2520Pavlovna%2520by%2520S.Sheradam%2520%25281824%252C%2520Hermitage%2529.jpg,https://www.wikidata.org/wiki/Q21716906,Charlotte de Wurtemberg
Q59248195,Delphine Gay (1804-1855),Louis Hersent,1824,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Louis%2520Hersent%2520-%2520Delphine%2520de%2520Girardin.jpg,https://www.wikidata.org/wiki/Q59248195,Delphine de Girardin
Q135898342,Portrait d'Antoinette Eugénie Rigaut,Adèle Romany,1824,,https://commons.wikimedia.org/wiki/Special:FilePath/Adele%2520Romany%2520-%2520Portrait%2520of%2520Antoinette%2520Eugenie%2520Rigaut%252C%25201824.jpg,https://www.wikidata.org/wiki/Q135898342,Antoinette Eugénie Rigaut
Q116284622,"Vue d'une partie du château de Fontainebleau. Christine, reine de Suède, fait assassiner son grand écuyer Monaldeschi",Adrienne Marie Louise Grandpierre-Deverzy,1824,musée national du Château de Fontainebleau,https://commons.wikimedia.org/wiki/Special:FilePath/Christine%252C%2520reine%2520de%2520Su%25C3%25A8de%252C%2520fait%2520assassiner%2520son%2520grand%2520%25C3%25A9cuyer%2520Monaldeschi.jpg,https://www.wikidata.org/wiki/Q116284622,Christine I de Suède
Q106348287,Sainte Catherine d'Alexandrie,Eugène Delacroix,1824,musée des Beaux-Arts de Béziers,https://commons.wikimedia.org/wiki/Special:FilePath/Eug%25C3%25A8ne%2520Delacroix%2520-%2520Sainte%2520Catherine.jpg,https://www.wikidata.org/wiki/Q106348287,Catherine d'Alexandrie
Q55619837,La duchesse de Berry en robe de velours bleu,Élisabeth Vigée Le Brun,1824,,https://commons.wikimedia.org/wiki/Special:FilePath/Louise-Elisabeth%2520Vig%25C3%25A9e-Lebrun%2520-%2520La%2520duchesse%2520de%2520Berry%2520en%2520robe%2520de%2520velours%2520bleu.jpg,https://www.wikidata.org/wiki/Q55619837,Marie-Caroline de Bourbon-Siciles
Q59542823,Rosalie Dessaulles,Louis Dulongpré,1825,Musée des beaux-arts du Canada,,https://www.wikidata.org/wiki/Q59542823,Rosalie Papineau-Dessaulles
Q28092206,,Alexandre Jean Dubois Drahonet,1825,,https://commons.wikimedia.org/wiki/Special:FilePath/A.J.%2520Dubois%2520Drahonet%2520-%2520Portret%2520van%2520Francisca%2520Godardina%2520Constantia%2520%25281761-1831%2529%2520-%2520C373%2520-%2520Cultural%2520Heritage%2520Agency%2520of%2520the%2520Netherlands%2520Art%2520Collection.jpg,https://www.wikidata.org/wiki/Q28092206,Constantia van Lynden
Q88588297,,Paul Delaroche,1825,Wallace Collection,https://commons.wikimedia.org/wiki/Special:FilePath/Paul%2520Delaroche%2520%25281797-1856%2529%2520-%2520Joan%2520of%2520Arc%2520in%2520Prison%2520-%2520P300%2520-%2520The%2520Wallace%2520Collection.jpg,https://www.wikidata.org/wiki/Q88588297,Jeanne d'Arc
Q29840032,"Jeanne d'Arc, devant Charles VII, répondant aux prélats qui l'interrogent",Gillot Saint-Evre,1825,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29840032,Jeanne d'Arc
Q17280639,Louis d'Orléans montrant sa maîtresse,Eugène Delacroix,1825,musée Thyssen-Bornemisza,https://commons.wikimedia.org/wiki/Special:FilePath/Delacroix%2520Louis%2520dOrleans%2520devoilant%2520une%2520maitresse.jpg,https://www.wikidata.org/wiki/Q17280639,Mariette d'Enghien
Q127686771,Autoportrait,Charlotte Bonaparte,1825,musée d'Art de l'université de Princeton,https://commons.wikimedia.org/wiki/Special:FilePath/Charlotte%2520Bonaparte%2520-%2520Self-Portrait%2520%2528Princeton%2520University%2520Art%2520Museum%2529.jpg,https://www.wikidata.org/wiki/Q127686771,Charlotte Bonaparte
Q29643419,Diane de Poitiers dans l'atelier de Jean Goujon,Alexandre-Évariste Fragonard,1825,salle 937,https://commons.wikimedia.org/wiki/Special:FilePath/Diane%2520%2526%2520goujon.jpg,https://www.wikidata.org/wiki/Q29643419,Diane de Poitiers
Q134469647,Philippe Auguste et Agnès de Méranie,Merry-Joseph Blondel,1825,,https://commons.wikimedia.org/wiki/Special:FilePath/BLONDEL%2520-%2520Philippe%2520Auguste%2520et%2520Agnes%2520de%2520Meranie.jpg,https://www.wikidata.org/wiki/Q134469647,Agnès de Méranie
Q136388005,Mlle Mars,Alexandre-Évariste Fragonard,1825,Bibliothèque-musée de la Comédie-Française,,https://www.wikidata.org/wiki/Q136388005,Mademoiselle Mars
Q104387805,"Portrait de Marie-Madeleine-Claudine Perrin, dite Madame Thénard ""la Grande"" (1757-1849), sociétaire de la Comédie-Française",Louis-Basile de Veaucorbeille,1825,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Louis-Basile%2520de%2520Veaucorbeille%2520-%2520Portrait%2520de%2520Marie-Madeleine-Claudine%2520Perrin%252C%2520dite%2520Madame%2520Th%25C3%25A9nard%2520%2522la%2520Grande%2522%2520%25281757-1849%2529%252C%2520soci%25C3%25A9taire%2520de%2520la%2520Com%25C3%25A9die-Fran%25C3%25A7aise%2520-%2520P1311%2520-%2520Mus%25C3%25A9e%2520Carnavalet.jpg,https://www.wikidata.org/wiki/Q104387805,Madame Thénard
Q27971441,,Benoît Charles Mitoire,1825,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Samoylova%2520Yuliya%2520by%2520Mitoire.jpg,https://www.wikidata.org/wiki/Q27971441,Ioulia Samoïlova
Q65097450,"Zoé Talon, comtesse du Cayla et ses deux enfants",François Gérard,1825,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Zo%25C3%25A9%2520Talon%2520%25281785-1852%2529%252C%2520comtesse%2520Baschi%2520du%2520Cayla%2520avec%2520ses%2520deux%2520enfants%2520Ugoline%2520et%2520Ugolin.jpg,https://www.wikidata.org/wiki/Q65097450,Valentine du Cayla
Q108055774,Autoportrait de l'artiste et de son époux en voyage de noces,Hortense Haudebourt-Lescot,1825,Clark Art Institute,https://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%2520of%2520the%2520Artist%2520and%2520Her%2520Husband%2520on%2520Their%2520Wedding%2520Trip%2520by%2520Hortense%2520Haudebourt%2520Lescot.jpg,https://www.wikidata.org/wiki/Q108055774,Hortense Haudebourt-Lescot
Q19273697,Portrait de l'artiste,Hortense Haudebourt-Lescot,1825,réserves du musée du Louvre,https://commons.wikimedia.org/wiki/Special:FilePath/Hortense%2520Haudebourt-Lescot.jpg,https://www.wikidata.org/wiki/Q19273697,Hortense Haudebourt-Lescot
Q22670982,Madame Récamier,Antoine-Jean Gros,1825,Galerie Strossmayer des maîtres anciens,https://commons.wikimedia.org/wiki/Special:FilePath/Gros%2520Jean%2520Antoine%2520Portrait%2520of%2520Mademoiselle%2520Recamier.jpg,https://www.wikidata.org/wiki/Q22670982,Juliette Récamier
Q65097450,"Zoé Talon, comtesse du Cayla et ses deux enfants",François Gérard,1825,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Zo%25C3%25A9%2520Talon%2520%25281785-1852%2529%252C%2520comtesse%2520Baschi%2520du%2520Cayla%2520avec%2520ses%2520deux%2520enfants%2520Ugoline%2520et%2520Ugolin.jpg,https://www.wikidata.org/wiki/Q65097450,Zoé Talon
Q21722970,,Sophie Chéradame,1825,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Avdotiya%2520Golitsyna.jpg,https://www.wikidata.org/wiki/Q21722970,
Q29642285,La Chambre de madame Récamier à l'Abbaye-aux-Bois,François-Louis Dejuinne,1826,salle 557,https://commons.wikimedia.org/wiki/Special:FilePath/Juliette%2520R%25C3%25A9camier%2520%25281777-1849%2529%2520C.jpg,https://www.wikidata.org/wiki/Q29642285,Corinne
Q105103785,Aliénor d’Aquitaine et Rosemonde Clifford,Marie-Philippe Coupin de La Couperie,1826,,https://commons.wikimedia.org/wiki/Special:FilePath/Coupin%2520de%2520La%2520Couperie%2520-%2520Queen%2520Eleanor%2520and%2520Rosamund%2520Clifford.jpg,https://www.wikidata.org/wiki/Q105103785,Rosemonde Clifford
Q17280656,La Lecture de la sentence de Marie Stuart,Eugène Devéria,1826,musée des Beaux-Arts d'Angers,https://commons.wikimedia.org/wiki/Special:FilePath/La%2520Lecture%2520de%2520la%2520sentence%2520de%2520Marie%2520Stuart%2520-%2520Eug%25C3%25A8ne%2520Dev%25C3%25A9ria%2520-%2520MBA%2520Lyon%25202014.JPG,https://www.wikidata.org/wiki/Q17280656,Marie Stuart
Q29654782,"Le Vésuve personnifié reçoit de Jupiter le feu qui doit consumer Herculanum, Pompéi et Stabies",François-Joseph Heim,1826,réserves du musée du Louvre,https://commons.wikimedia.org/wiki/Special:FilePath/Palais%2520du%2520Louvre%2520-%2520Mus%25C3%25A9e%2520Charles%2520X%2520-%2520Salle%25202%2520-%2520Peinture%2520du%2520plafond%252C%2520d%25C3%25A9tail.JPG,https://www.wikidata.org/wiki/Q29654782,Minerve
Q115620024,Charles VI et Odette de Champdivers,Eugène Delacroix,1826,,https://commons.wikimedia.org/wiki/Special:FilePath/CharlesVI%2520et%2520Odette%2520de%2520Champdivers.jpg,https://www.wikidata.org/wiki/Q115620024,Odette de Champdivers
Q110894274,"Tête de Victoire, étude pour l'apothéose d'Homère",Jean-Auguste Dominique Ingres,1826,The Hyde Collection,https://commons.wikimedia.org/wiki/Special:FilePath/Study%2520for%2520the%2520Head%2520of%2520Victory%252C%2520by%2520Jean-Auguste-Dominique%2520Ingres%252C%25201826-1827%252C%25201866%252C%2520oil%2520on%2520panel%2520-%2520Hyde%2520Collection%2520-%2520Glens%2520Falls%252C%2520NY%2520-%252020180224%2520120025.jpg,https://www.wikidata.org/wiki/Q110894274,Victoire
Q17796696,Madame Marcotte de Sainte-Marie,Jean-Auguste Dominique Ingres,1826,salle 940,https://commons.wikimedia.org/wiki/Special:FilePath/Ingres%2520Madame%2520Marie%2520Marcotte.jpg,https://www.wikidata.org/wiki/Q17796696,Clarisse de Salvaing de Boissieu
Q105103785,Aliénor d’Aquitaine et Rosemonde Clifford,Marie-Philippe Coupin de La Couperie,1826,,https://commons.wikimedia.org/wiki/Special:FilePath/Coupin%2520de%2520La%2520Couperie%2520-%2520Queen%2520Eleanor%2520and%2520Rosamund%2520Clifford.jpg,https://www.wikidata.org/wiki/Q105103785,Aliénor d'Aquitaine
Q122974002,"Entrevue du duc et de la duchesse d'Angoulême, à Chartres, en 1823",Étienne-Barthélémy Garnier,1826,musée des Beaux-Arts de Chartres,https://commons.wikimedia.org/wiki/Special:FilePath/Garnier%2520%25C3%2589tienne-Barth%25C3%25A9l%25C3%25A9my%2520Garnier%2520Entrevue%2520du%2520duc%2520et%2520de%2520la%2520duchesse%2520d%2527Angoul%25C3%25AAme%25201826%2520mus%25C3%25A9e%2520des%2520beaux-arts%2520Chartres%2520Eure-et-Loir%2520France.jpg,https://www.wikidata.org/wiki/Q122974002,Marie-Thérèse de France
Q27021036,Portrait de la duchesse de Berry,Robert Lefèvre,1826,musée des Beaux-Arts de Rouen,https://commons.wikimedia.org/wiki/Special:FilePath/Lef%25C3%25A8vre%2520-%2520Portrait%2520de%2520la%2520duchesse%2520de%2520Berry.jpg,https://www.wikidata.org/wiki/Q27021036,Marie-Caroline de Bourbon-Siciles
Q97579549,Frédégonde et Chilpéric,Auguste Couder,1826,musée des Beaux-Arts d'Orléans,https://commons.wikimedia.org/wiki/Special:FilePath/COUDER%2520Fredegund%2520and%2520Chilperic.jpg,https://www.wikidata.org/wiki/Q97579549,Frédégonde
Q97579549,Frédégonde et Chilpéric,Auguste Couder,1826,musée des Beaux-Arts d'Orléans,https://commons.wikimedia.org/wiki/Special:FilePath/COUDER%2520Fredegund%2520and%2520Chilperic.jpg,https://www.wikidata.org/wiki/Q97579549,Galswinthe
Q17338301,,Alexandre Jean Dubois Drahonet,1826,Rijksmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Johanna%2520Henriette%2520Engelen%2520%25281789-1878%2529.%2520Tweede%2520echtgenote%2520van%2520Daniel%2520Francis%2520Schas%2520Rijksmuseum%2520SK-A-4154.jpeg,https://www.wikidata.org/wiki/Q17338301,
